"S(-7,5)","S_NAG(-7,5)"
-0.06105 ,0.02995 
0.04964 ,0.02995 
-0.16179 ,0.02995 
-0.15458 ,0.02995 
-0.11084 ,0.02995 
-0.07377 ,0.02995 
-0.14270 ,0.02995 
-0.10983 ,0.02995 
-0.07258 ,0.02996 
0.02762 ,0.02996 
-0.13302 ,0.02996 
-0.13093 ,0.02996 
-0.12248 ,0.02996 
-0.05911 ,0.02996 
-0.07891 ,0.02996 
0.05014 ,0.02996 
-0.05948 ,0.02997 
-0.06751 ,0.02997 
-0.10792 ,0.02997 
0.01253 ,0.02997 
0.18283 ,0.02997 
0.05837 ,0.02997 
-0.11120 ,0.02997 
-0.08167 ,0.02997 
-0.02675 ,0.02997 
-0.08040 ,0.02997 
-0.04842 ,0.02998 
-0.08004 ,0.02998 
-0.04334 ,0.02998 
0.05037 ,0.02998 
-0.12182 ,0.02998 
-0.07441 ,0.02998 
0.03430 ,0.02998 
-0.16400 ,0.02999 
-0.12353 ,0.02999 
-0.09765 ,0.02999 
-0.16188 ,0.02999 
-0.13963 ,0.02999 
0.04680 ,0.02999 
-0.08042 ,0.02999 
0.00737 ,0.02999 
0.03758 ,0.02999 
-0.09228 ,0.02999 
0.21544 ,0.02999 
-0.01824 ,0.02999 
-0.06202 ,0.02999 
-0.12607 ,0.02999 
-0.07325 ,0.03000 
-0.07889 ,0.03000 
0.02501 ,0.03000 
-0.14582 ,0.03000 
-0.02207 ,0.03000 
-0.00372 ,0.03000 
-0.04401 ,0.03000 
-0.08210 ,0.03000 
-0.12618 ,0.03000 
-0.14459 ,0.03000 
-0.14228 ,0.03000 
0.06842 ,0.03000 
-0.08464 ,0.03000 
-0.07539 ,0.03000 
-0.12433 ,0.03000 
-0.10248 ,0.03000 
-0.16858 ,0.03000 
0.04191 ,0.03001 
0.05009 ,0.03001 
-0.08969 ,0.03001 
-0.09492 ,0.03001 
-0.08524 ,0.03001 
0.04037 ,0.03001 
0.00982 ,0.03001 
-0.13117 ,0.03001 
-0.13417 ,0.03001 
-0.12161 ,0.03001 
-0.07212 ,0.03001 
0.06374 ,0.03001 
-0.05179 ,0.03002 
-0.12532 ,0.03002 
-0.05545 ,0.03002 
0.04349 ,0.03002 
0.04830 ,0.03002 
-0.05552 ,0.03002 
-0.16261 ,0.03002 
0.07804 ,0.03002 
-0.14637 ,0.03002 
-0.02068 ,0.03002 
-0.02114 ,0.03002 
-0.02128 ,0.03002 
0.06560 ,0.03002 
-0.02719 ,0.03003 
-0.06368 ,0.03003 
-0.13123 ,0.03003 
-0.06950 ,0.03003 
-0.09894 ,0.03003 
-0.05159 ,0.03003 
-0.05600 ,0.03003 
-0.14300 ,0.03003 
-0.06240 ,0.03003 
-0.13585 ,0.03003 
-0.10471 ,0.03003 
-0.15203 ,0.03003 
-0.05181 ,0.03003 
-0.02976 ,0.03004 
0.00286 ,0.03004 
-0.12047 ,0.03004 
0.05596 ,0.03004 
-0.15127 ,0.03004 
-0.08572 ,0.03004 
-0.13804 ,0.03004 
-0.06694 ,0.03004 
0.06235 ,0.03004 
-0.02536 ,0.03004 
-0.15232 ,0.03004 
-0.12605 ,0.03005 
-0.11304 ,0.03005 
-0.13038 ,0.03005 
-0.11442 ,0.03005 
-0.03656 ,0.03005 
-0.07076 ,0.03005 
-0.14612 ,0.03006 
0.04898 ,0.03006 
-0.07605 ,0.03006 
-0.15890 ,0.03006 
-0.03914 ,0.03006 
-0.10531 ,0.03007 
-0.04707 ,0.03007 
-0.06086 ,0.03007 
-0.14481 ,0.03007 
-0.11920 ,0.03007 
0.00157 ,0.03007 
-0.04812 ,0.03007 
-0.08030 ,0.03008 
0.00295 ,0.03008 
0.04366 ,0.03008 
-0.12462 ,0.03008 
-0.11716 ,0.03008 
0.02134 ,0.03008 
-0.03062 ,0.03008 
-0.10337 ,0.03008 
0.15252 ,0.03008 
-0.07592 ,0.03008 
-0.11665 ,0.03009 
-0.04804 ,0.03009 
-0.16596 ,0.03009 
0.03623 ,0.03009 
-0.07321 ,0.03009 
-0.09214 ,0.03009 
-0.09428 ,0.03009 
-0.18200 ,0.03009 
-0.03480 ,0.03009 
-0.08985 ,0.03009 
-0.03105 ,0.03009 
0.03575 ,0.03010 
-0.08796 ,0.03010 
-0.06823 ,0.03010 
-0.06344 ,0.03010 
-0.01364 ,0.03010 
-0.08009 ,0.03010 
0.09145 ,0.03010 
-0.17371 ,0.03010 
0.19640 ,0.03011 
-0.13554 ,0.03011 
-0.03237 ,0.03011 
-0.06959 ,0.03011 
-0.09166 ,0.03011 
0.22080 ,0.03011 
0.03807 ,0.03011 
-0.05158 ,0.03011 
-0.11691 ,0.03011 
-0.12396 ,0.03011 
-0.14420 ,0.03011 
-0.06323 ,0.03011 
0.05117 ,0.03011 
-0.01245 ,0.03011 
-0.03766 ,0.03011 
-0.12792 ,0.03012 
-0.13787 ,0.03012 
-0.13198 ,0.03012 
-0.08139 ,0.03012 
-0.13071 ,0.03012 
-0.13254 ,0.03012 
0.05557 ,0.03012 
-0.04093 ,0.03012 
-0.14075 ,0.03012 
-0.07882 ,0.03012 
-0.12433 ,0.03013 
-0.13061 ,0.03013 
0.16597 ,0.03013 
-0.16616 ,0.03013 
-0.08194 ,0.03013 
0.19071 ,0.03013 
0.04911 ,0.03013 
-0.05656 ,0.03013 
-0.11093 ,0.03014 
-0.05237 ,0.03014 
-0.06610 ,0.03014 
-0.09681 ,0.03014 
-0.03619 ,0.03014 
-0.13637 ,0.03014 
-0.11061 ,0.03014 
-0.12527 ,0.03014 
-0.03021 ,0.03014 
0.02917 ,0.03014 
-0.12655 ,0.03014 
-0.00179 ,0.03014 
0.07905 ,0.03015 
-0.07425 ,0.03015 
-0.05946 ,0.03015 
-0.06539 ,0.03015 
-0.08811 ,0.03015 
0.07820 ,0.03015 
-0.13128 ,0.03015 
-0.07423 ,0.03015 
0.09556 ,0.03015 
-0.01080 ,0.03015 
-0.11249 ,0.03015 
-0.03204 ,0.03015 
0.02115 ,0.03016 
-0.12151 ,0.03016 
-0.06295 ,0.03016 
0.04452 ,0.03016 
-0.05495 ,0.03016 
-0.17657 ,0.03016 
-0.14569 ,0.03016 
-0.05412 ,0.03016 
0.16994 ,0.03017 
-0.11795 ,0.03017 
-0.10357 ,0.03017 
-0.13754 ,0.03017 
-0.08862 ,0.03017 
-0.15390 ,0.03017 
-0.03547 ,0.03017 
-0.09789 ,0.03017 
-0.12908 ,0.03017 
0.03505 ,0.03017 
-0.12848 ,0.03018 
-0.07890 ,0.03018 
-0.08332 ,0.03018 
-0.01943 ,0.03018 
-0.14147 ,0.03018 
-0.05856 ,0.03018 
-0.07724 ,0.03018 
-0.03234 ,0.03019 
0.06486 ,0.03019 
-0.01791 ,0.03019 
0.06090 ,0.03019 
-0.03459 ,0.03019 
-0.07675 ,0.03019 
-0.06955 ,0.03019 
0.05517 ,0.03019 
0.04479 ,0.03020 
-0.12600 ,0.03020 
-0.16363 ,0.03020 
-0.15207 ,0.03020 
-0.06037 ,0.03020 
-0.16619 ,0.03020 
0.02182 ,0.03020 
-0.12811 ,0.03020 
-0.06711 ,0.03020 
0.09343 ,0.03020 
-0.12647 ,0.03020 
-0.00808 ,0.03020 
-0.09728 ,0.03020 
-0.09554 ,0.03020 
-0.02533 ,0.03020 
-0.04251 ,0.03020 
0.07370 ,0.03020 
-0.06412 ,0.03020 
-0.03864 ,0.03020 
-0.13805 ,0.03020 
0.07956 ,0.03021 
-0.03572 ,0.03021 
-0.14973 ,0.03021 
-0.02748 ,0.03021 
0.05369 ,0.03021 
0.04887 ,0.03021 
-0.12823 ,0.03021 
-0.14861 ,0.03021 
0.01312 ,0.03022 
0.04127 ,0.03022 
0.08334 ,0.03022 
-0.04872 ,0.03022 
0.05467 ,0.03022 
-0.10712 ,0.03022 
-0.12230 ,0.03022 
-0.01150 ,0.03022 
-0.16207 ,0.03022 
-0.10478 ,0.03022 
-0.06958 ,0.03022 
-0.06895 ,0.03022 
-0.06142 ,0.03022 
-0.03258 ,0.03022 
-0.02974 ,0.03022 
-0.05753 ,0.03023 
-0.02673 ,0.03023 
-0.10512 ,0.03023 
-0.12618 ,0.03023 
-0.12632 ,0.03023 
-0.08920 ,0.03023 
-0.07949 ,0.03024 
-0.08953 ,0.03024 
-0.13634 ,0.03024 
-0.15580 ,0.03024 
-0.03053 ,0.03024 
-0.12812 ,0.03024 
-0.08240 ,0.03024 
-0.11993 ,0.03024 
-0.10012 ,0.03024 
0.04322 ,0.03025 
0.04120 ,0.03025 
-0.05732 ,0.03025 
-0.07307 ,0.03025 
-0.03933 ,0.03025 
-0.09720 ,0.03025 
-0.12912 ,0.03025 
-0.03425 ,0.03025 
-0.13771 ,0.03025 
-0.10251 ,0.03025 
-0.11500 ,0.03025 
0.04817 ,0.03025 
0.00582 ,0.03025 
-0.05478 ,0.03025 
0.00365 ,0.03025 
-0.06160 ,0.03026 
-0.07451 ,0.03026 
-0.02043 ,0.03026 
-0.08149 ,0.03026 
-0.13248 ,0.03026 
0.00453 ,0.03026 
-0.12712 ,0.03026 
-0.12346 ,0.03026 
-0.06947 ,0.03026 
-0.01206 ,0.03026 
-0.11649 ,0.03026 
-0.13540 ,0.03027 
-0.02046 ,0.03027 
-0.12365 ,0.03027 
-0.04475 ,0.03027 
-0.15372 ,0.03027 
-0.03794 ,0.03028 
-0.04930 ,0.03028 
-0.05917 ,0.03028 
-0.09522 ,0.03028 
-0.09775 ,0.03028 
-0.11401 ,0.03028 
-0.07281 ,0.03028 
-0.07078 ,0.03028 
-0.03484 ,0.03028 
-0.00852 ,0.03028 
-0.09611 ,0.03028 
-0.03718 ,0.03028 
-0.16017 ,0.03029 
-0.06464 ,0.03029 
-0.13032 ,0.03029 
-0.04757 ,0.03029 
-0.09323 ,0.03029 
-0.11401 ,0.03029 
0.04213 ,0.03029 
0.09555 ,0.03029 
0.07563 ,0.03030 
-0.01895 ,0.03030 
-0.14443 ,0.03030 
0.04326 ,0.03030 
0.05736 ,0.03030 
0.07373 ,0.03030 
-0.08015 ,0.03030 
-0.08503 ,0.03030 
-0.01671 ,0.03031 
-0.13190 ,0.03031 
-0.10824 ,0.03031 
0.00451 ,0.03031 
0.02995 ,0.03031 
0.06318 ,0.03031 
0.07287 ,0.03031 
0.14819 ,0.03031 
-0.06972 ,0.03031 
0.07817 ,0.03031 
-0.01586 ,0.03031 
-0.02036 ,0.03031 
-0.05642 ,0.03032 
-0.11676 ,0.03032 
-0.12981 ,0.03032 
0.17752 ,0.03032 
-0.05655 ,0.03032 
-0.16310 ,0.03032 
-0.08584 ,0.03032 
-0.07989 ,0.03032 
-0.04107 ,0.03032 
-0.05001 ,0.03032 
-0.05930 ,0.03032 
-0.10515 ,0.03033 
-0.10584 ,0.03033 
-0.08547 ,0.03033 
-0.10869 ,0.03033 
-0.09131 ,0.03033 
-0.08355 ,0.03033 
-0.07145 ,0.03034 
-0.13368 ,0.03034 
-0.01970 ,0.03034 
-0.03694 ,0.03034 
-0.05917 ,0.03034 
0.04966 ,0.03034 
-0.13187 ,0.03034 
-0.08915 ,0.03034 
-0.11659 ,0.03034 
-0.12865 ,0.03034 
0.04570 ,0.03034 
-0.09879 ,0.03034 
0.08745 ,0.03035 
-0.07672 ,0.03035 
-0.14583 ,0.03035 
-0.08363 ,0.03035 
0.04070 ,0.03035 
-0.01451 ,0.03035 
-0.01142 ,0.03035 
-0.00808 ,0.03035 
-0.08316 ,0.03035 
-0.13272 ,0.03035 
-0.08260 ,0.03036 
-0.04538 ,0.03036 
-0.06032 ,0.03036 
0.05206 ,0.03036 
0.02546 ,0.03036 
-0.13602 ,0.03036 
-0.11203 ,0.03036 
-0.06464 ,0.03036 
-0.10013 ,0.03036 
-0.02862 ,0.03036 
-0.13107 ,0.03037 
-0.01962 ,0.03037 
-0.01936 ,0.03037 
-0.11354 ,0.03037 
-0.05856 ,0.03037 
-0.03958 ,0.03037 
-0.15110 ,0.03037 
-0.03693 ,0.03038 
-0.15948 ,0.03038 
0.01997 ,0.03038 
-0.06438 ,0.03038 
-0.01605 ,0.03038 
0.00672 ,0.03038 
-0.06477 ,0.03039 
-0.01286 ,0.03039 
-0.13804 ,0.03039 
-0.11759 ,0.03039 
0.03901 ,0.03039 
-0.02428 ,0.03039 
-0.14295 ,0.03039 
-0.06857 ,0.03039 
-0.12883 ,0.03039 
-0.13246 ,0.03040 
-0.16376 ,0.03040 
-0.07313 ,0.03040 
0.04269 ,0.03040 
-0.02523 ,0.03040 
-0.11453 ,0.03040 
-0.12017 ,0.03040 
-0.11390 ,0.03041 
-0.03114 ,0.03041 
-0.05584 ,0.03041 
0.04542 ,0.03041 
-0.07558 ,0.03041 
-0.03983 ,0.03041 
-0.12867 ,0.03041 
-0.05135 ,0.03041 
-0.14952 ,0.03041 
-0.12202 ,0.03041 
-0.13229 ,0.03041 
-0.14661 ,0.03041 
-0.01954 ,0.03042 
-0.12278 ,0.03042 
-0.11011 ,0.03042 
-0.06760 ,0.03042 
-0.12475 ,0.03042 
-0.11154 ,0.03042 
0.00581 ,0.03042 
0.02339 ,0.03042 
-0.13038 ,0.03042 
0.09221 ,0.03043 
-0.05882 ,0.03043 
-0.02157 ,0.03043 
-0.14093 ,0.03043 
-0.05775 ,0.03043 
-0.11090 ,0.03043 
0.06292 ,0.03043 
0.07107 ,0.03043 
0.06715 ,0.03043 
-0.07498 ,0.03043 
-0.04032 ,0.03043 
-0.06402 ,0.03043 
-0.02580 ,0.03043 
-0.07891 ,0.03043 
-0.07924 ,0.03043 
-0.10578 ,0.03043 
-0.05653 ,0.03044 
0.05146 ,0.03044 
-0.12801 ,0.03044 
0.06630 ,0.03044 
-0.16167 ,0.03044 
0.05580 ,0.03044 
-0.14721 ,0.03044 
-0.09352 ,0.03044 
-0.10820 ,0.03044 
0.02321 ,0.03044 
0.01825 ,0.03044 
-0.13352 ,0.03044 
-0.08413 ,0.03045 
-0.09023 ,0.03045 
-0.05319 ,0.03045 
-0.17539 ,0.03045 
-0.10504 ,0.03045 
-0.12154 ,0.03045 
-0.09678 ,0.03046 
-0.14870 ,0.03046 
-0.02426 ,0.03046 
-0.01207 ,0.03046 
-0.12737 ,0.03046 
-0.09476 ,0.03046 
-0.08143 ,0.03046 
-0.06469 ,0.03046 
-0.14315 ,0.03046 
-0.16442 ,0.03046 
0.04577 ,0.03046 
-0.03952 ,0.03046 
-0.04206 ,0.03046 
-0.15441 ,0.03046 
-0.10410 ,0.03047 
-0.03159 ,0.03047 
0.04481 ,0.03047 
-0.06679 ,0.03047 
-0.07052 ,0.03047 
0.05176 ,0.03048 
-0.14342 ,0.03048 
0.02564 ,0.03048 
-0.12825 ,0.03048 
-0.02585 ,0.03048 
-0.13704 ,0.03048 
-0.03388 ,0.03049 
-0.05712 ,0.03049 
-0.11650 ,0.03049 
-0.03252 ,0.03049 
-0.01096 ,0.03049 
-0.09169 ,0.03049 
-0.12796 ,0.03049 
-0.12251 ,0.03050 
-0.14728 ,0.03050 
0.03053 ,0.03050 
-0.13318 ,0.03050 
-0.03603 ,0.03050 
-0.12559 ,0.03050 
-0.11238 ,0.03050 
-0.14370 ,0.03050 
-0.15177 ,0.03050 
-0.01669 ,0.03051 
-0.02400 ,0.03051 
-0.14138 ,0.03051 
-0.12549 ,0.03051 
-0.10391 ,0.03051 
-0.16343 ,0.03051 
-0.05371 ,0.03051 
-0.13217 ,0.03051 
-0.13973 ,0.03051 
-0.10191 ,0.03052 
0.03630 ,0.03052 
-0.16873 ,0.03052 
0.05396 ,0.03052 
-0.15520 ,0.03052 
-0.12622 ,0.03052 
-0.05202 ,0.03052 
0.06562 ,0.03052 
0.01969 ,0.03052 
-0.02892 ,0.03052 
-0.14179 ,0.03052 
0.19104 ,0.03052 
-0.03792 ,0.03052 
-0.13318 ,0.03053 
-0.00440 ,0.03053 
0.06697 ,0.03053 
-0.08777 ,0.03053 
-0.13780 ,0.03053 
-0.14270 ,0.03053 
0.08013 ,0.03053 
-0.08367 ,0.03053 
-0.13613 ,0.03053 
-0.07868 ,0.03053 
0.04624 ,0.03053 
-0.01169 ,0.03053 
-0.05270 ,0.03053 
-0.11599 ,0.03053 
-0.03829 ,0.03053 
-0.01687 ,0.03054 
-0.05309 ,0.03054 
-0.05579 ,0.03054 
-0.15165 ,0.03054 
-0.11239 ,0.03054 
-0.05086 ,0.03054 
-0.07104 ,0.03055 
-0.15335 ,0.03055 
-0.11081 ,0.03055 
-0.08336 ,0.03055 
0.03381 ,0.03055 
0.03079 ,0.03055 
-0.14625 ,0.03055 
-0.08109 ,0.03056 
-0.04524 ,0.03056 
-0.02687 ,0.03056 
-0.09373 ,0.03056 
-0.05432 ,0.03056 
-0.13618 ,0.03056 
0.01703 ,0.03057 
-0.14141 ,0.03057 
0.04980 ,0.03057 
-0.07983 ,0.03057 
-0.06079 ,0.03057 
0.05282 ,0.03057 
-0.15431 ,0.03057 
-0.12914 ,0.03058 
-0.02907 ,0.03058 
-0.03213 ,0.03058 
-0.13124 ,0.03058 
-0.15431 ,0.03058 
-0.11108 ,0.03058 
-0.04904 ,0.03058 
-0.05968 ,0.03058 
-0.10149 ,0.03058 
-0.13962 ,0.03059 
-0.14411 ,0.03059 
-0.06135 ,0.03059 
-0.14284 ,0.03059 
-0.02169 ,0.03059 
-0.05459 ,0.03059 
-0.13509 ,0.03059 
-0.06211 ,0.03059 
0.04330 ,0.03059 
-0.15206 ,0.03059 
-0.05955 ,0.03060 
-0.04367 ,0.03060 
-0.11974 ,0.03060 
-0.11974 ,0.03060 
-0.00057 ,0.03060 
-0.16948 ,0.03060 
-0.15409 ,0.03060 
-0.06754 ,0.03060 
0.06758 ,0.03060 
-0.12934 ,0.03060 
-0.04975 ,0.03060 
-0.14432 ,0.03061 
-0.11936 ,0.03061 
-0.05025 ,0.03061 
-0.06566 ,0.03061 
-0.00410 ,0.03061 
-0.07218 ,0.03062 
-0.13696 ,0.03062 
-0.14939 ,0.03062 
-0.00945 ,0.03062 
0.04710 ,0.03062 
-0.08561 ,0.03062 
0.06637 ,0.03062 
-0.06704 ,0.03062 
0.03362 ,0.03062 
-0.04975 ,0.03062 
0.05904 ,0.03062 
-0.06477 ,0.03063 
-0.06586 ,0.03063 
0.07333 ,0.03063 
-0.11924 ,0.03063 
-0.00170 ,0.03063 
-0.00487 ,0.03063 
-0.05405 ,0.03063 
-0.13048 ,0.03063 
-0.12092 ,0.03063 
-0.13412 ,0.03064 
0.00282 ,0.03064 
-0.04969 ,0.03064 
-0.12949 ,0.03064 
0.06810 ,0.03064 
-0.10538 ,0.03064 
0.08065 ,0.03064 
-0.00200 ,0.03064 
-0.14021 ,0.03064 
-0.05853 ,0.03064 
-0.05269 ,0.03064 
-0.13001 ,0.03064 
-0.06649 ,0.03064 
-0.09201 ,0.03065 
-0.13069 ,0.03065 
-0.06690 ,0.03065 
-0.04270 ,0.03065 
-0.13581 ,0.03065 
-0.10961 ,0.03065 
-0.13697 ,0.03065 
-0.12768 ,0.03065 
-0.15264 ,0.03065 
0.07230 ,0.03066 
0.02890 ,0.03066 
-0.06829 ,0.03066 
-0.04309 ,0.03066 
-0.08167 ,0.03066 
-0.13284 ,0.03066 
0.00581 ,0.03066 
-0.11751 ,0.03066 
-0.14237 ,0.03066 
-0.03004 ,0.03066 
-0.10621 ,0.03066 
-0.02900 ,0.03066 
-0.13240 ,0.03067 
0.08091 ,0.03067 
-0.04183 ,0.03067 
-0.12526 ,0.03067 
0.05695 ,0.03067 
-0.12396 ,0.03067 
0.17290 ,0.03067 
-0.12920 ,0.03067 
-0.05805 ,0.03067 
-0.11732 ,0.03067 
0.02202 ,0.03067 
-0.06226 ,0.03067 
-0.12211 ,0.03067 
-0.12211 ,0.03067 
0.03066 ,0.03068 
-0.06562 ,0.03068 
-0.07734 ,0.03068 
-0.07825 ,0.03068 
-0.08764 ,0.03068 
-0.15049 ,0.03068 
-0.15362 ,0.03068 
-0.12396 ,0.03068 
-0.05389 ,0.03069 
-0.10912 ,0.03069 
-0.11129 ,0.03069 
-0.11182 ,0.03069 
0.00857 ,0.03069 
-0.15845 ,0.03069 
-0.09061 ,0.03069 
-0.12691 ,0.03069 
-0.06835 ,0.03069 
-0.07556 ,0.03070 
-0.13049 ,0.03070 
-0.11719 ,0.03070 
-0.13833 ,0.03070 
-0.13355 ,0.03070 
-0.12210 ,0.03070 
-0.11580 ,0.03070 
-0.12061 ,0.03070 
-0.14147 ,0.03070 
-0.06089 ,0.03070 
-0.06851 ,0.03070 
-0.04846 ,0.03071 
0.08369 ,0.03071 
0.04910 ,0.03071 
-0.07599 ,0.03071 
-0.02072 ,0.03071 
0.06950 ,0.03071 
-0.06970 ,0.03072 
-0.11213 ,0.03072 
-0.11848 ,0.03072 
-0.11317 ,0.03072 
-0.09807 ,0.03072 
-0.02791 ,0.03072 
0.04479 ,0.03072 
-0.06661 ,0.03072 
0.03381 ,0.03072 
-0.01034 ,0.03072 
-0.14654 ,0.03072 
-0.11888 ,0.03073 
-0.10798 ,0.03073 
-0.01859 ,0.03073 
-0.07699 ,0.03073 
-0.15636 ,0.03073 
-0.07127 ,0.03073 
0.00852 ,0.03073 
-0.09538 ,0.03073 
-0.04560 ,0.03073 
-0.15040 ,0.03073 
-0.14709 ,0.03073 
-0.09940 ,0.03073 
-0.15913 ,0.03074 
-0.09111 ,0.03074 
-0.08830 ,0.03074 
-0.06190 ,0.03074 
-0.05995 ,0.03074 
-0.09041 ,0.03074 
-0.05125 ,0.03074 
-0.04365 ,0.03075 
-0.16277 ,0.03075 
0.01076 ,0.03075 
-0.04791 ,0.03075 
-0.09465 ,0.03076 
-0.16531 ,0.03076 
-0.04637 ,0.03076 
-0.15030 ,0.03076 
-0.03939 ,0.03076 
-0.10976 ,0.03076 
0.03675 ,0.03076 
0.02502 ,0.03076 
-0.10551 ,0.03076 
-0.05861 ,0.03077 
0.01739 ,0.03077 
-0.12550 ,0.03077 
-0.06935 ,0.03077 
-0.07886 ,0.03077 
-0.05281 ,0.03077 
-0.11642 ,0.03077 
-0.17472 ,0.03077 
-0.06171 ,0.03078 
-0.12971 ,0.03078 
0.04299 ,0.03078 
-0.13451 ,0.03078 
-0.15698 ,0.03078 
-0.14419 ,0.03078 
-0.08398 ,0.03078 
-0.04972 ,0.03078 
0.00994 ,0.03078 
-0.01256 ,0.03078 
0.16458 ,0.03079 
0.06610 ,0.03079 
0.05834 ,0.03079 
-0.13258 ,0.03079 
-0.10438 ,0.03079 
-0.07393 ,0.03079 
0.04701 ,0.03079 
-0.09103 ,0.03079 
-0.10692 ,0.03079 
0.04305 ,0.03079 
0.00060 ,0.03080 
0.06119 ,0.03080 
-0.01144 ,0.03080 
-0.04134 ,0.03080 
-0.14377 ,0.03080 
-0.02344 ,0.03080 
-0.06518 ,0.03080 
0.00068 ,0.03080 
-0.06726 ,0.03081 
-0.12852 ,0.03081 
-0.12416 ,0.03081 
-0.14507 ,0.03081 
0.07588 ,0.03081 
-0.05204 ,0.03081 
-0.00362 ,0.03081 
-0.05821 ,0.03081 
-0.07371 ,0.03081 
-0.06047 ,0.03081 
-0.03273 ,0.03082 
-0.05899 ,0.03082 
-0.12354 ,0.03082 
-0.01160 ,0.03082 
0.00950 ,0.03082 
-0.01317 ,0.03082 
-0.14604 ,0.03083 
-0.12426 ,0.03083 
-0.03993 ,0.03083 
-0.05488 ,0.03083 
-0.05023 ,0.03083 
-0.00742 ,0.03083 
0.01266 ,0.03084 
-0.10303 ,0.03084 
-0.02990 ,0.03084 
-0.02900 ,0.03084 
0.00111 ,0.03084 
-0.02477 ,0.03084 
0.01204 ,0.03085 
-0.06872 ,0.03085 
-0.02243 ,0.03085 
-0.09593 ,0.03085 
-0.13220 ,0.03085 
-0.12763 ,0.03085 
-0.03722 ,0.03086 
-0.08679 ,0.03086 
-0.05966 ,0.03086 
-0.02860 ,0.03086 
-0.12150 ,0.03086 
-0.02586 ,0.03086 
-0.14171 ,0.03086 
-0.14581 ,0.03086 
-0.04570 ,0.03086 
-0.02455 ,0.03086 
0.01130 ,0.03086 
-0.02750 ,0.03086 
-0.12042 ,0.03087 
-0.06270 ,0.03087 
-0.11665 ,0.03087 
0.03319 ,0.03087 
-0.06950 ,0.03087 
-0.09794 ,0.03087 
-0.14424 ,0.03087 
-0.06308 ,0.03087 
-0.14082 ,0.03088 
-0.09638 ,0.03088 
-0.10341 ,0.03088 
-0.00941 ,0.03088 
-0.02461 ,0.03088 
-0.05215 ,0.03088 
-0.12406 ,0.03088 
0.03739 ,0.03088 
-0.01180 ,0.03088 
0.04568 ,0.03088 
-0.12216 ,0.03088 
-0.04360 ,0.03088 
-0.11779 ,0.03089 
-0.08693 ,0.03089 
-0.12606 ,0.03089 
-0.12767 ,0.03089 
0.07440 ,0.03089 
0.03897 ,0.03089 
-0.06277 ,0.03089 
-0.11821 ,0.03089 
-0.02912 ,0.03089 
-0.02163 ,0.03089 
-0.07318 ,0.03089 
-0.04024 ,0.03090 
-0.09341 ,0.03090 
-0.09169 ,0.03090 
-0.13400 ,0.03090 
-0.14765 ,0.03090 
-0.06496 ,0.03090 
-0.05243 ,0.03090 
-0.13792 ,0.03090 
0.19794 ,0.03090 
-0.12890 ,0.03091 
0.09589 ,0.03091 
-0.00183 ,0.03091 
0.01648 ,0.03091 
-0.12625 ,0.03091 
-0.13161 ,0.03091 
-0.14542 ,0.03091 
-0.05282 ,0.03091 
-0.06480 ,0.03091 
-0.01902 ,0.03091 
-0.04551 ,0.03091 
0.01338 ,0.03091 
-0.10659 ,0.03091 
-0.16181 ,0.03091 
0.01183 ,0.03091 
0.05877 ,0.03091 
-0.00248 ,0.03091 
-0.05664 ,0.03092 
-0.10820 ,0.03092 
-0.13715 ,0.03092 
-0.14150 ,0.03092 
-0.12520 ,0.03092 
-0.03499 ,0.03092 
-0.13452 ,0.03092 
-0.06873 ,0.03092 
-0.06441 ,0.03092 
-0.04055 ,0.03092 
-0.03617 ,0.03092 
0.06653 ,0.03092 
-0.03626 ,0.03093 
-0.09502 ,0.03093 
-0.06478 ,0.03093 
-0.01912 ,0.03093 
-0.11255 ,0.03094 
-0.11226 ,0.03094 
-0.03565 ,0.03094 
-0.12032 ,0.03094 
-0.13986 ,0.03094 
-0.14449 ,0.03094 
-0.04181 ,0.03094 
-0.11570 ,0.03094 
0.18215 ,0.03094 
-0.12777 ,0.03094 
-0.14502 ,0.03095 
-0.11437 ,0.03095 
-0.14500 ,0.03095 
-0.14020 ,0.03095 
-0.03086 ,0.03095 
-0.11589 ,0.03095 
-0.10644 ,0.03095 
-0.13751 ,0.03095 
-0.00010 ,0.03095 
0.01947 ,0.03095 
0.09330 ,0.03095 
-0.06836 ,0.03096 
-0.05992 ,0.03096 
-0.15672 ,0.03096 
0.00850 ,0.03096 
-0.12681 ,0.03096 
-0.14576 ,0.03096 
-0.11664 ,0.03096 
-0.11434 ,0.03096 
-0.01625 ,0.03097 
0.00216 ,0.03097 
-0.04753 ,0.03097 
-0.12912 ,0.03097 
0.05342 ,0.03097 
-0.00167 ,0.03097 
-0.04637 ,0.03097 
0.00624 ,0.03097 
-0.07333 ,0.03097 
0.17640 ,0.03098 
0.04860 ,0.03098 
-0.09073 ,0.03098 
-0.13881 ,0.03098 
-0.03803 ,0.03098 
-0.09721 ,0.03098 
0.05174 ,0.03098 
0.00194 ,0.03098 
0.08012 ,0.03098 
-0.11941 ,0.03098 
-0.02873 ,0.03099 
-0.04553 ,0.03099 
-0.05726 ,0.03099 
-0.12142 ,0.03099 
-0.16820 ,0.03099 
-0.09447 ,0.03099 
-0.06481 ,0.03099 
-0.06292 ,0.03099 
-0.14199 ,0.03099 
0.04856 ,0.03099 
0.03294 ,0.03099 
-0.14082 ,0.03099 
-0.16194 ,0.03100 
